site,year,month,day,code,comment,,,,,
93003,2012,12,19,J1,,,,,,
93008,2012,12,19,A1,,,,,,
93024,2012,12,19,J1,,,,,,
940078,2012,12,19,"A1,J1",,,,,,
020981,2012,12,19,"A1,J1",,,,,,
93002,2012,12,20,J1,,,,,,
93004,2012,12,20,J1,,,,,,
93026,2012,12,20,"A1,J1",,,,,,
950217,2012,12,20,"A1,J1",,,,,,
93010,2012,12,21,J1,,,,,,
93014,2012,12,21,J1,,,,,,
950436,2012,12,21,A1,,,,,,
960627,2012,12,21,J1,,,,,,
960748,2012,12,21,"A1,J1",,,,,,
021045,2012,12,21,"A1,J1",,,,,,
970831,2012,12,21,A1,,,,,,
950222,2012,12,21,"A1,J1",,,,,,
93094,2012,12,21,D,,,,,,
021030,2012,12,25,"A1,J1",,,,,,
031104,2012,12,26,A1,,,,,,
95105,2013,1,8,A1,,,,,,
960596,2013,1,8,A1,,,,,,
950432,2013,1,9,J2,,,,,,
960601,2013,1,10,"A1,J1",,,,,,
960602,2013,1,12,A1,,,,,,
101181,2013,1,16,"A1,J1",,,,,,
021098,2013,1,17,"A1,J1",,,,,,
091176,2013,1,21,J2,,,,,,
942004,2013,1,22,"A1,J1",,,,,,
960759,2013,2,5,D,,,,,,
121191,2013,2,28,J2,,,,,,
950483,2013,3,4,J2,,,,,,
950450,2013,3,4,H,,,,,,
960604,2013,3,6,"A1, J1",,,,,,
960605,2013,3,6,"A1, J1",,,,,,
950493,2013,3,7,H,,,,,,
020965,2013,3,8,D,,,,,,
950316,2013,3,11,H,,,,,,
93009,2013,3,12,J2,,,,,,
950400,2013,3,12,H,,,,,,
950302,2013,3,13,H,,,,,,
950495,2013,3,13,H,,,,,,
93038,2013,3,15,H,,,,,,
950436,2013,3,15,H,,,,,,
950378,2013,3,18,H,,,,,,
950174,2013,3,19,J2,,,,,,
950498,2013,3,20,H,,,,,,
92110,2013,3,21,H,,,,,,
950331,2013,3,21,H,,,,,,
02S043,2013,3,22,J2,,,,,,
940054,2013,4,16,J2,,,,,,
960740,2013,4,24,J2,,,,,,
960588,2013,4,26,J2,,,,,,
07S067,2013,5,20,"Ｃ4,J1",,,,,,
950364,2013,5,24,J2,,,,,,
93104,2013,5,24,J2,,,,,,
940099,2013,6,5,J2,,,,,,
960541,2013,6,7,D,,,,,,
940099,2013,6,8,J2,,,,,,
950221,2013,6,10,J2,,,,,,
93076,2013,6,10,J2,,,,,,
950113,2013,6,11,J2,,,,,,
101183,2013,6,14,J2,,,,,,
101183,2013,7,2,J2,,,,,,
960730,2013,7,9,J2,,,,,,
960576,2013,7,9,J2,,,,,,
960541,2013,7,9,D,,,,,,
950146,2013,7,12,J2,,,,,,
960513,2013,7,19,D,,,,,,
031114,2013,7,22,D,,,,,,
021041,2013,7,23,D,,,,,,
950109,2013,7,26,D,,,,,,
950115,2013,7,29,D,,,,,,
93104,2013,7,30,J2,,,,,,
020978,2013,8,1,J2,,,,,,
021100,2013,8,6,C4,,,,,,
93058,2013,8,8,J2,,,,,,
021095,2013,8,9,J2,,,,,,
020978,2013,8,12,A2,,,,,,
950163,2013,8,12,J2,,,,,,
950319,2013,8,15,A2,,,,,,
950259,2013,8,20,J2,,,,,,
960567,2013,8,26,D,,,,,,
93019,2013,9,4,C4,,,,,,
950137,2013,9,10,D,,,,,,
950488,2013,9,13,D,,,,,,
021095,2013,8,23,A2,,,,,,
960749,2013,8,24,A2,,,,,,
950218,2013,8,27,A2,,,,,,
021064,2013,8,28,J2・A2,,,,,,
021069,2013,8,28,A2,,,,,,
960710,2013,8,29,J2,,,,,,
950171,2013,8,31,J2,,,,,,
960710,2013,9,13,J2,,,,,,
021087,2013,9,17,J2,,,,,,
021092,2013,10,3,A2,,,,,,
020867,2013,10,9,J2,,,,,,
071153,2013,9,6,J2,,,,,,
950274,2013,9,25,J2,,,,,,
03P215,2013,10,2,J2,,,,,,
03P215,2013,10,11,J2,,,,,,
950492,2013,9,12,J2,,,,,,
940099,2013,9,10,J2,,,,,,
950374,2013,9,18,J2,,,,,,
950354,2013,10,8,J2,,,,,,
950224,2013,9,17,A2,,,,,,
950334,2013,10,8,D,,,,,,
950486,2013,10,17,D,,,,,,
960652,2013,10,22,D,,,,,,
960701,2012,3,7,D,,,,,,
960681,2012,2,27,D,,,,,,
970807,2013,10,24,D,,,,,,
950237,2013,10,25,D,,,,,,
960566,2013,10,26,D,,,,,,
020969,2013,11,1,D,,,,,,
021037,2013,10,21,A2,,,,,,
051142,2013,10,22,A2,,,,,,
960537,2013,11,29,D,,,,,,
020966,2013,11,23,A2,,,,,,
021060,2013,11,14,A2,,,,,,
950233,2013,11,25,A2,,,,,,
950253,2013,11,23,A2,,,,,,
950275,2013,11,20,J2,,,,,,
950318,2013,11,11,J2,,,,,,
950432,2013,11,14,J2,,,,,,
950500,2013,11,11,A2,,,,,,
960739,2013,11,30,A2,,,,,,
010844,2013,12,6,D,,,,,,
950170,2013,12,24,D,,,,,,
93057,2014,1,26,D,,,,,,
020982,2013,12,7,J2,,,,,,
02S043,2013,12,5,J2,,,,,,
940022,2013,12,2,J2,,,,,,
940054,2013,12,19,J2,,,,,,
950113,2014,1,14,J2,,,,,,
020913,2013,12,25,A2,,,,,,
020961,2013,12,23,A2,,,,,,
021025,2013,12,20,A2,,,,,,
021028,2013,12,20,A2,,,,,,
940022,2013,12,2,A2,,,,,,
940033,2013,12,7,A2,,,,,,
940098,2014,1,15,A2,,,,,,
950481,2013,12,5,A2,,,,,,
960745,2014,2,16,A2,,,,,,
021000,2014,2,21,A2,,,,,,
950425,2014,2,26,J2,,,,,,
950487,2014,3,6,J2,,,,,,
021064,2014,3,6,J2,,,,,,
02P213,2014,3,10,A2,,,,,,
020961,2014,3,5,D,,,,,,
950215,2014,3,20,J2,,,,,,
021096,2014,3,29,A2,,,,,,
960741,2014,3,29,J2,,,,,,
960744,2014,3,30,A2,,,,,,
131200,2014,3,31,A2,,,,,,
93075,2014,4,2,D,,,,,,
021086,2014,4,2,A2,,,,,,
950230,2014,4,3,"A2,J2",,,,,,
93011,2014,4,4,J2,,,,,,
020922,2014,4,5,A2,,,,,,
021009,2014,4,9,A2,,,,,,
11S070,2014,4,11,A2,,,,,,
940086,2014,4,12,A2,,,,,,
020928,2014,4,22,J2,,,,,,
93043,2014,5,10,A2,,,,,,
021035,2014,5,17,A2,,,,,,
950439,2014,5,18,A2,,,,,,
960749,2014,5,19,J2,,,,,,
960710,2014,5,19,J2,,,,,,
131196,2014,5,23,A2,,,,,,
960505,2014,5,27,J2,,,,,,
990840,2014,6,4,D,,,,,,
950230,2014,6,5,J2,,,,,,
950346,2014,6,10,A2,,,,,,
091177,2014,6,11,J2,,,,,,
021084,2014,6,16,A2,,,,,,
021087,2014,6,16,J2,,,,,,
020872,2014,6,20,J2,,,,,,
960703,2014,6,26,D,,,,,,
021030,2014,6,27,A2,,,,,,
020968,2014,6,28,A2,,,,,,
950336,2014,6,30,"A2,J2",,,,,,
950288,2014,7,2,J2,,,,,,
950205,2014,7,2,J2,,,,,,
950390,2014,7,8,J2,,,,,,
081169,2014,7,13,A2,,,,,,
081165,2014,7,14,A2,,,,,,
950448,2014,7,14,A2,,,,,,
021027,2014,7,15,A2,,,,,,
960646,2014,7,15,A2,,,,,,
020974,2014,7,16,A2,,,,,,
950374,2014,7,16,J2,,,,,,
021087,2014,7,17,J2,,,,,,
970812,2014,7,23,D,,,,,,
052007,2014,8,5,D,,,,,,
950360,2014,8,20,D,,,,,,
021095,2014,7,21,A2,,,,,,
111190,2014,7,22,J2,,,,,,
960749,2014,7,22,J2,,,,,,
021061,2014,7,23,A2,,,,,,
02P208,2014,7,29,J2,,,,,,
021060,2014,8,6,A2,,,,,,
950440,2014,8,7,J2,,,,,,
020883,2014,8,7,A2,,,,,,
020926,2014,8,8,A2,,,,,,
960766,2014,8,11,J2,,,,,,
970812,2014,8,11,D,,,,,,
960625,2014,8,11,D,,,,,,
93081,2014,8,11,D,,,,,,
950314,2014,8,12,A2,,,,,,
960636,2014,8,12,"A2,J2",,,,,,
061148,2014,8,12,A2,,,,,,
021036,2014,8,14,A2,,,,,,
021022,2014,8,15,A2,,,,,,
960714,2014,8,27,D,,,,,,
950440,2014,8,28,A2,,,,,,
970818,2014,8,29,A2,,,,,,
02P122,2014,9,4,J2,,,,,,
970837,2014,9,6,A2,,,,,,
950469,2014,9,6,A2,,,,,,
020972,2014,9,8,J2,,,,,,
960590,2014,9,9,D,,,,,,
020925,2014,9,10,"A2,J2",,,,,,
950390,2014,9,14,A2,,,,,,
021021,2014,9,14,A2,,,,,,
021007,2014,9,17,A2,,,,,,
950318,2014,9,17,J2,,,,,,
950323,2014,9,17,A2,,,,,,
020972,2014,9,17,J2,,,,,,
940082,2014,9,19,J2,,,,,,
93046,2014,9,20,A2,,,,,,
960542,2014,9,21,A2,,,,,,
93068,2014,9,26,J2,,,,,,
950327,2014,10,2,A2,,,,,,
02P120,2014,10,2,J2,,,,,,
950393,2014,10,3,A2,,,,,,
950389,2014,10,3,A2,,,,,,
021002,2014,10,4,A2,,,,,,
020976,2014,10,4,A2,,,,,,
950154,2014,10,8,A2,,,,,,
021020,2014,10,10,J2,,,,,,
940058,2014,10,15,J2,,,,,,
93011,2014,10,17,J2,,,,,,
950319,2014,10,24,A2,,,,,,
950278,2014,10,25,A2,,,,,,
020913,2014,10,28,J2,,,,,,
960669,2014,10,28,D,,,,,,
960601,2014,10,29,A2,,,,,,
020909,2014,10,29,A2,,,,,,
960668,2014,10,31,J2,,,,,,
950132,2014,10,31,D,,,,,,
07S067,2014,10,31,D,,,,,,
940083,2014,11,1,A2,,,,,,
950137,2014,11,4,D,,,,,,
021093,2014,11,5,A2,,,,,,
960650,2014,11,9,A2,,,,,,
950139,2014,11,11,D,,,,,,
950120,2014,11,12,A2,,,,,,
950136,2014,11,12,A2,,,,,,
960522,2014,11,15,D,,,,,,
960672,2014,11,19,A2,,,,,,
940038,2014,11,20,J2,,,,,,
950336,2014,11,20,A1,,,,,,
950439,2014,11,27,J2,,,,,,
960555,2014,11,28,D,,,,,,
020871,2014,11,30,A2,,,,,,
051140,2014,11,30,A1,,,,,,
051140,2014,11,30,J1,,,,,,
051140,2014,11,30,C2,,,,,,
950318,2014,12,5,A2,,,,,,
020958,2014,12,8,D,,,,,,
950416,2014,12,8,J2,,,,,,
950439,2014,12,8,A2,,,,,,
021075,2014,12,10,A2,,,,,,
02P101,2014,12,10,J2,,,,,,
021083,2014,12,12,A2,,,,,,
021031,2014,12,13,A2,,,,,,
93006,2014,12,15,A2,,,,,,
950476,2014,12,18,A2,,,,,,
960564,2014,12,19,D,,,,,,
940023,2014,12,19,A2,,,,,,
020896,2014,12,20,A2,,,,,,
950175,2014,12,21,A2,,,,,,
960564,2014,12,23,A2,,,,,,
021068,2015,1,6,J2,,,,,,
940054,2015,1,7,J2,,,,,,
940054,2015,1,15,J2,,,,,,
950468,2015,1,16,A2,,,,,,
021078,2015,1,16,A2,,,,,,
940079,2015,1,17,A2,,,,,,
071152,2015,1,20,A2,,,,,,
05S053,2015,1,20,J2,,,,,,
020957,2015,1,21,A2,,,,,,
141207,2015,1,29,A2,,,,,,
020982,2015,2,1,A2,,,,,,
950146,2015,2,3,J2,,,,,,
960596,2015,2,5,A2,,,,,,
960596,2015,2,5,C1,,,,,,
960738,2015,2,8,A2,,,,,,
940040,2015,2,14,A2,,,,,,
021058,2015,2,19,A2,,,,,,
950336,2015,2,20,A1,,,,,,
141203,2015,2,20,A2,,,,,,
021098,2015,2,26,A2,,,,,,
021098,2015,2,26,C2,,,,,,
021098,2015,2,26,G1,,,,,,
960530,2015,2,28,A2,,,,,,
950224,2015,3,5,C4,,,,,,
950224,2015,3,5,D,,,,,,
950224,2015,3,5,H,,,,,,
07S069,2015,2,24,J1,,,,,,
960621,2015,3,2,J2,,,,,,
02P212,2015,3,2,J2,,,,,,
950483,2015,3,7,A2,,,,,,
021038,2015,3,8,A2,,,,,,
950311,2015,3,20,J2,,,,,,
96S006,2015,3,20,J1,,,,,,
96S007,2015,3,20,J1,,,,,,
940036,2015,3,20,D,,,,,,
960504,2015,3,21,A2,,,,,,
05S053,2015,3,23,J1,,,,,,
05S052,2015,3,24,J1,,,,,,
05S051,2015,3,24,J1,,,,,,
07S062,2015,3,24,J1,,,,,,
07S063,2015,3,24,J1,,,,,,
07S064,2015,3,24,J1,,,,,,
05S050,2015,3,25,J1,,,,,,
05S049,2015,3,25,J1,,,,,,
07S065,2015,3,25,J1,,,,,,
07S066,2015,3,25,J1,,,,,,
06S055,2015,3,25,J1,,,,,,
06S056,2015,3,25,J1,,,,,,
06S057,2015,3,25,J1,,,,,,
06S058,2015,3,26,J1,,,,,,
06S059,2015,3,26,J1,,,,,,
05S054,2015,3,26,J1,,,,,,
020916,2015,3,30,A2,,,,,,
950408,2015,3,31,J2,,,,,,
950202,2015,4,6,A2,,,,,,
93063,2015,4,8,A2,,,,,,
950102,2015,4,9,J2,,,,,,
02P103,2015,4,10,C4,,,,,,
020918,2015,4,10,J2,,,,,,
93063,2015,4,17,J2,,,,,,
950102,2015,4,20,J2,,,,,,
02P103,2015,4,22,J2,,,,,,
950224,2015,4,23,H,,,,,,
960747,2015,4,27,J2,,,,,,
020978,2015,4,28,A2,,,,,,
940013,2015,5,8,J2,,,,,,
021003,2015,5,8,A2,,,,,,
96S007,2015,5,11,J2,,,,,,
021086,2015,5,13,A2,,,,,,
05S052,2015,5,14,J2,,,,,,
02P123,2015,5,16,J2,,,,,,
950244,2015,5,19,A2,,,,,,
93053,2015,5,20,A2,,,,,,
020913,2015,5,21,A2,,,,,,
000841,2015,5,27,J2,,,,,,
020913,2015,5,27,J2,,,,,,
950185,2015,5,28,A2,,,,,,
021095,2015,5,28,J2,,,,,,
020958,2015,5,30,A2,,,,,,
960621,2015,5,30,J2,,,,,,
950435,2015,6,2,A2,,,,,,
960584,2015,6,2,J2,,,,,,
990840,2015,6,4,A2,,,,,,
960701,2015,6,9,A2,,,,,,
940087,2015,6,9,A2,,,,,,
07S067,2015,6,9,J2,,,,,,
950496,2015,6,10,D,,,,,,
960737,2015,6,11,D,,,,,,
960543,2015,6,15,J1,,,,,,
950187,2015,6,15,J1,,,,,,
960555,2015,6,16,J1,,,,,,
020934,2015,6,16,J1,,,,,,
950136,2015,6,16,D,,,,,,
020910,2015,6,16,A2,,,,,,
950247,2015,6,17,J1,,,,,,
960591,2015,6,17,J1,,,,,,
950307,2015,6,17,A2,,,,,,
950141,2015,6,18,A2,,,,,,
960614,2015,6,18,J1,,,,,,
93071,2015,6,18,J1,,,,,,
950486,2015,6,22,J1,,,,,,
950458,2015,6,23,J2,,,,,,
95113,2015,6,24,J1,,,,,,
021096,2015,6,25,A2,,,,,,
960746,2015,6,26,J2,,,,,,
020890,2015,7,1,A2,,,,,,
020884,2015,7,2,A2,,,,,,
021041,2015,7,6,A2,,,,,,
07S064,2015,7,8,A2,,,,,,
940017,2015,7,13,A2,,,,,,
93099,2015,7,16,A2,,,,,,
07S064,2015,7,16,J2,,,,,,
970817,2015,7,17,A2,,,,,,
950305,2015,7,17,A2,,,,,,
950246,2015,7,21,J1,,,,,,
020920,2015,7,21,A2,,,,,,
141204,2015,7,21,J2,,,,,,
950210,2015,7,21,J2,,,,,,
121192,2015,7,21,J2,,,,,,
960557,2015,7,22,J1,,,,,,
940035,2015,7,22,J1,,,,,,
950180,2015,7,22,J1,,,,,,
950195,2015,7,23,J1,,,,,,
020930,2015,7,23,J1,,,,,,
020949,2015,7,24,A2,,,,,,
960553,2015,7,24,J1,,,,,,
950160,2015,7,24,J1,,,,,,
950161,2015,7,24,J1,,,,,,
02P120,2015,7,29,A2,,,,,,
02P120,2015,7,29,J2,,,,,,
950106,2015,7,29,A2,,,,,,
121192,2015,7,29,A2,,,,,,
950192,2015,7,29,J1,,,,,,
950115,2015,7,30,J2,,,,,,
020869,2015,7,30,A2,,,,,,
020868,2015,7,30,A2,,,,,,
950125,2015,7,31,J2,,,,,,
940096,2015,7,31,A2,,,,,,
960602,2015,8,3,J1,,,,,,
021002,2015,8,4,J2,,,,,,
950376,2015,8,5,A2,,,,,,
950487,2015,8,6,J2,,,,,,
021088,2015,8,6,J2,,,,,,
960569,2015,8,6,J1,,,,,,
960715,2015,8,6,J1,,,,,,
960570,2015,8,6,J1,,,,,,
93073,2015,8,7,J1,,,,,,
960611,2015,8,7,J1,,,,,,
960621,2015,8,7,J1,,,,,,
960619,2015,8,7,J1,,,,,,
93070,2015,8,7,J1,,,,,,
940059,2015,8,7,J1,,,,,,
960559,2015,8,13,J2,,,,,,
950125,2015,8,13,A2,,,,,,
14P125,2015,8,13,J2,,,,,,
021100,2015,8,18,C3,,,,,,
960501,2015,8,18,A2,,,,,,
059070,2015,8,20,J2,,,,,,
950374,2015,8,24,A2,,,,,,
950408,2015,8,24,J2,,,,,,
021098,2015,8,26,J2,,,,,,
93090,2015,8,29,A2,,,,,,
93099,2015,9,1,D,,,,,,
960626,2015,9,7,D,,,,,,
970813,2015,9,7,D,,,,,,
020868,2015,9,8,J2,,,,,,
159088,2015,9,8,Q,,,,,,
129082,2015,9,9,J2,,,,,,
149083,2015,9,9,J2,,,,,,
950212,2015,9,16,J2,,,,,,
960750,2015,9,16,J2,,,,,,
950274,2015,9,17,A2,,,,,,
970828,2015,9,17,D,,,,,,
970829,2015,9,17,D,,,,,,
950436,2015,9,18,D,,,,,,
940066,2015,9,29,A2,,,,,,
940052,2015,9,29,D,,,,,,
950449,2015,9,30,D,,,,,,
021055,2015,10,1,J2,,,,,,
950378,2015,10,5,D,,,,,,
950437,2015,10,5,D,,,,,,
960681,2015,10,7,D,,,,,,
93033,2015,10,8,A2,,,,,,
960751,2015,10,8,C3,,,,,,
031102,2015,10,8,D,,,,,,
950198,2015,10,8,D,,,,,,
93077,2015,10,10,A2,,,,,,
950382,2015,10,13,D,,,,,,
022005,2015,10,14,A2,,,,,,
07S067,2015,10,16,J1,,,,,,
131199,2015,10,16,A2,,,,,,
95105,2015,10,20,D,,,,,,
950104,2015,10,20,A2,,,,,,
950425,2015,10,22,J2,,,,,,
940066,2015,10,23,J2,,,,,,
950224,2015,10,24,A2,,,,,,
019055,2015,10,27,D,,,,,,
950184,2015,10,27,A2,,,,,,
940077,2015,10,28,A2,,,,,,
940048,2015,10,31,D,,,,,,
111190,2015,11,2,J2,,,,,,
020880,2015,11,3,A2,,,,,,
970837,2015,11,6,A2,,,,,,
020902,2015,11,9,A2,,,,,,
020879,2015,11,10,A2,,,,,,
950159,2015,11,10,J2,,,,,,
960699,2015,11,11,D,,,,,,
940065,2015,11,11,D,,,,,,
041137,2015,11,12,D,,,,,,
960715,2015,11,16,A2,,,,,,
950422,2015,11,17,A2,,,,,,
950159,2015,11,17,J2,,,,,,
950196,2015,11,18,D,,,,,,
960680,2015,11,19,D,,,,,,
021059,2015,11,19,A2,,,,,,
940066,2015,11,20,J2,,,,,,
940066,2015,11,20,A2,,,,,,
020956,2015,11,21,D,,,,,,
020963,2015,11,22,D,,,,,,
970809,2015,11,24,D,,,,,,
970782,2015,11,26,D,,,,,,
970785,2015,11,26,D,,,,,,
010845,2015,11,27,A2,,,,,,
93057,2015,11,30,D,,,,,,
950203,2015,12,1,A1,,,,,,
950203,2015,12,1,C2,,,,,,
091176,2015,12,1,A1,,,,,,
091176,2015,12,1,C2,,,,,,
950266,2015,12,1,A2,,,,,,
960777,2015,12,3,A2,,,,,,
942004,2015,12,8,A2,,,,,,
93015,2015,12,8,J2,,,,,,
021047,2015,12,8,A2,,,,,,
950285,2015,12,9,D,,,,,,
960597,2015,12,10,A2,,,,,,
020852,2015,12,12,D,,,,,,
020851,2015,12,12,D,,,,,,
960629,2015,12,16,D,,,,,,
019055,2015,12,17,D,,,,,,
960735,2015,12,18,A2,,,,,,
960715,2015,12,18,J2,,,,,,
950306,2015,12,23,A2,,,,,,
021071,2015,12,24,D,,,,,,
960566,2016,1,4,A2,,,,,,
111185,2016,1,4,A2,,,,,,
960722,2016,1,4,A2,,,,,,
020971,2016,1,4,A2,,,,,,
950204,2016,1,5,A2,,,,,,
950159,2016,1,13,J2,,,,,,
93089,2016,1,21,D,,,,,,
950362,2016,1,27,D,,,,,,
159089,2016,1,27,Q,,,,,,
93018,2016,1,29,J1,,,,,,
960582,2016,1,29,J1,,,,,,
940078,2016,1,30,A2,,,,,,
020871,2016,1,30,D,,,,,,
950320,2016,2,1,D,,,,,,
950170,2016,2,2,A2,,,,,,
950326,2016,2,2,J1,,,,,,
950402,2016,2,2,J1,,,,,,
950159,2016,2,2,A2,,,,,,
960666,2016,2,2,J1,,,,,,
950350,2016,2,2,J1,,,,,,
960760,2016,2,2,J1,,,,,,
960765,2016,2,2,J1,,,,,,
041139,2016,2,3,J1,,,,,,
950188,2016,2,3,J2,,,,,,
960552,2016,2,3,A2,,,,,,
960655,2016,2,3,J1,,,,,,
960659,2016,2,3,J1,,,,,,
960576,2016,2,3,J1,,,,,,
071164,2016,2,3,J1,,,,,,
960662,2016,2,4,J1,,,,,,
950371,2016,2,4,J1,,,,,,
950386,2016,2,4,J1,,,,,,
950403,2016,2,4,J1,,,,,,
960664,2016,2,4,J1,,,,,,
970826,2016,2,4,J1,,,,,,
960652,2016,2,5,J1,,,,,,
950368,2016,2,5,J1,,,,,,
950382,2016,2,5,J1,,,,,,
950365,2016,2,8,J1,,,,,,
950351,2016,2,8,J1,,,,,,
149086,2016,2,8,D,,,,,,
950362,2016,2,9,J1,,,,,,
950360,2016,2,9,J1,,,,,,
93057,2016,2,12,J1,,,,,,
950297,2016,2,12,J1,,,,,,
950236,2016,2,15,A2,,,,,,
950182,2016,2,15,J1,,,,,,
960547,2016,2,16,J1,,,,,,
960522,2016,2,16,J1,,,,,,
020892,2016,2,16,A2,,,,,,
121191,2016,2,16,J1,,,,,,
071159,2016,2,17,J1,,,,,,
960544,2016,2,17,J1,,,,,,
950138,2016,2,17,A2,,,,,,
950118,2016,2,17,J1,,,,,,
950462,2016,2,17,J1,,,,,,
950451,2016,2,17,J1,,,,,,
960705,2016,2,18,J1,,,,,,
960691,2016,2,18,J1,,,,,,
960685,2016,2,18,J1,,,,,,
059071,2016,2,18,J1,,,,,,
950349,2016,2,18,A2,,,,,,
020935,2016,2,18,J1,,,,,,
970791,2016,2,18,A2,,,,,,
950197,2016,2,19,J1,,,,,,
02P107,2016,2,19,J1,,,,,,
950475,2016,2,19,J1,,,,,,
021082,2016,2,19,J1,,,,,,
970834,2016,2,19,J1,,,,,,
960549,2016,2,19,D,,,,,,
960561,2016,2,22,J1,,,,,,
031117,2016,2,22,J1,,,,,,
950488,2016,2,22,J1,,,,,,
950433,2016,2,22,J1,,,,,,
111186,2016,2,22,J1,,,,,,
970800,2016,2,23,J1,,,,,,
031119,2016,2,23,J1,,,,,,
950492,2016,2,23,J1,,,,,,
151213,2016,2,23,J1,,,,,,
970822,2016,2,24,J1,,,,,,
960731,2016,2,24,J1,,,,,,
960675,2016,2,24,J1,,,,,,
069072,2016,2,24,J2,,,,,,
960587,2016,2,24,J1,,,,,,
020996,2016,2,24,J1,,,,,,
020943,2016,2,24,J1,,,,,,
970812,2016,2,25,J1,,,,,,
021069,2016,2,25,A2,,,,,,
059070,2016,2,25,J2,,,,,,
950494,2016,2,25,J1,,,,,,
950423,2016,2,25,J1,,,,,,
950320,2016,2,25,J1,,,,,,
950256,2016,2,26,J1,,,,,,
950456,2016,2,26,J1,,,,,,
13H102,2016,2,26,J2,,,,,,
960750,2016,2,29,D,,,,,,
02P111,2016,2,29,J1,,,,,,
02P212,2016,2,29,J1,,,,,,
02P207,2016,2,29,J1,,,,,,
02P203,2016,2,29,J1,,,,,,
02P124,2016,2,29,J1,,,,,,
02P112,2016,3,1,J1,,,,,,
02P117,2016,3,1,J1,,,,,,
02P202,2016,3,1,J1,,,,,,
03P216,2016,3,2,J1,,,,,,
03P215,2016,3,2,J1,,,,,,
02P201,2016,3,2,J1,,,,,,
02P120,2016,3,2,J1,,,,,,
02P118,2016,3,2,J1,,,,,,
02P209,2016,3,3,J1,,,,,,
02P208,2016,3,3,J1,,,,,,
02P101,2016,3,3,J1,,,,,,
02P119,2016,3,3,J1,,,,,,
02P109,2016,3,4,J1,,,,,,
03P214,2016,3,4,J1,,,,,,
02P204,2016,3,4,J1,,,,,,
02P116,2016,3,5,J1,,,,,,
02P115,2016,3,5,J1,,,,,,
950468,2016,3,5,J2,,,,,,
93096,2016,3,5,A2,,,,,,
02P110,2016,3,5,J1,,,,,,
02P102,2016,3,5,J1,,,,,,
02P121,2016,3,5,J1,,,,,,
02P114,2016,3,6,J1,,,,,,
02P123,2016,3,6,J1,,,,,,
02P113,2016,3,7,J1,,,,,,
02P108,2016,3,7,J1,,,,,,
02P107,2016,3,7,J1,,,,,,
02P104,2016,3,7,J1,,,,,,
02P103,2016,3,7,J1,,,,,,
02P105,2016,3,7,J1,,,,,,
02P211,2016,3,7,J1,,,,,,
02P122,2016,3,8,J1,,,,,,
950205,2016,3,8,A2,,,,,,
02P206,2016,3,8,J1,,,,,,
970830,2016,3,9,A2,,,,,,
02P210,2016,3,9,J1,,,,,,
02P205,2016,3,9,J1,,,,,,
019055,2016,3,10,D,,,,,,
940051,2016,3,15,A2,,,,,,
940067,2016,3,17,A2,,,,,,
950433,2016,3,18,A2,,,,,,
02P213,2016,3,22,J1,,,,,,
940037,2016,3,25,A2,,,,,,
960771,2016,3,30,A2,,,,,,
960746,2016,3,31,A2,,,,,,
021016,2016,4,7,A2,,,,,,
071154,2016,4,8,A2,,,,,,
93045,2016,4,12,A2,,,,,,
031118,2016,4,12,J2,,,,,,
020994,2016,4,13,A2,,,,,,
93092,2016,4,18,A2,,,,,,
93031,2016,4,26,J2,,,,,,
960665,2016,4,26,A2,,,,,,
93066,2016,4,26,A2,,,,,,
950222,2016,5,11,A2,,,,,,
020856,2016,5,12,A2,,,,,,
940093,2016,5,18,D,,,,,,
020984,2016,5,18,A2,,,,,,
960625,2016,5,20,A2,,,,,,
051140,2016,5,21,J2,,,,,,
960550,2016,5,23,A2,,,,,,
020867,2016,5,24,A2,,,,,,
159087,2016,5,25,J2,,,,,,
051140,2016,5,26,J2,,,,,,
051140,2016,5,27,A2,,,,,,
051140,2016,5,27,J2,,,,,,
950311,2016,6,1,A2,,,,,,
021088,2016,6,1,J2,,,,,,
950466,2016,6,2,A2,,,,,,
020894,2016,6,7,A2,,,,,,
950343,2016,6,7,A2,,,,,,
960672,2016,6,8,A2,,,,,,
020854,2016,6,8,A2,,,,,,
950212,2016,6,15,J2,,,,,,
93013,2016,6,17,D,,,,,,
940075,2016,6,17,A2,,,,,,
071163,2016,6,20,A2,,,,,,
950482,2016,6,20,A2,,,,,,
052007,2016,6,23,A2,,,,,,
021098,2016,6,23,J2,,,,,,
021058,2016,6,24,J2,,,,,,
03S046,2016,6,25,D,,,,,,
940050,2016,6,28,A2,,,,,,
021088,2016,6,29,J2,,,,,,
041130,2016,6,30,A2,,,,,,
021088,2016,7,1,A2,,,,,,
029059,2016,7,6,D,,,,,,
940022,2016,7,11,A2,,,,,,
99R006,2016,7,12,A2,,,,,,
960726,2016,7,12,J2,,,,,,
950450,2016,7,13,D,,,,,,
950219,2016,7,19,J2,,,,,,
950437,2016,7,19,A2,,,,,,
021000,2016,7,21,A2,,,,,,
020867,2016,7,26,D,,,,,,
940059,2016,7,27,D,,,,,,
940032,2016,7,28,A2,,,,,,
960616,2016,7,28,A2,,,,,,
940045,2016,7,29,A2,,,,,,
950279,2016,8,3,D,,,,,,
940058,2016,8,3,D,,,,,,
020864,2016,8,3,A2,,,,,,
020922,2016,8,4,J2,,,,,,
960506,2016,8,5,D,,,,,,
020885,2016,8,7,D,,,,,,
